index	#1 Label	#2 ImageID	#3 String
9759	negative	9759.jpg	Sick of hearing say he's courageous to tax CDN wealth creators THIS is COURAGE Justin	
9774	negative	9774.jpg	the face he makes after pissing in your coffee...?	
9775	negative	9775.jpg	In case you STILL need to have it explained	
9785	negative	9785.jpg	HUFFPOST: ""Harper's Economic Record Is Sub-Mediocre""	
9790	negative	9790.jpg	Pamela Wallin case prompts more unwelcome questions for Stephen Harper	
9794	negative	9794.jpg	never mind temporarily suspend your campaign. Stop all together you do not represent	
9806	negative	9806.jpg	one day the truth will be known.	
9812	negative	9812.jpg	and so is this one....	
9818	negative	9818.jpg	YOUR TIME IS DONE, ENJOY YOUR TIME OUT OF OFFICE, YOU WILL BE RIDICULED EVERYWHERE.	
9824	negative	9824.jpg	Gotta to spend more on ads than the food itself to make people eat that shit	
9834	negative	9834.jpg	We're not well served by veil of secrecy protecting banks.	
9835	negative	9835.jpg	The high cost of pollution not only on earth.	
9846	negative	9846.jpg	Why is hiding the$2millioN donors to his party leadership race? Hes corrupt. GR8 THO	
9854	negative	9854.jpg	You do not sell us out to and then get reelected	
9862	negative	9862.jpg	Can't win somebody make this an election issue	
9866	negative	9866.jpg	never replanted the trees they said they would & scrubbed the promise to from website	
9869	negative	9869.jpg	Is BC Liberal gas subsidy of $6.1B since 2007 in conflict with Canada's international commitments?	
9877	negative	9877.jpg	We know where the allegiance lies, bet he would jump if called.	
9878	negative	9878.jpg	EDITORIAL: Is funding crunch hurting prisons like Springhill Institution?	
9884	negative	9884.jpg	The Return of National Fences -	
9887	negative	9887.jpg	""Syria today. I'd do anything to get to Europe too."" -	
9890	negative	9890.jpg	a highly vetted supporter- these idiots vote so shd you !	
9893	negative	9893.jpg	Western Canada burns so double down on &tripling expansion	
9897	negative	9897.jpg	as far as Memes go ... LOVE this one	
9900	negative	9900.jpg	will sink the world economy	
9903	negative	9903.jpg	- there's trope Chris Alexander was once good Cdn diplomat but I bet he's been rotten for a long time	
9908	negative	9908.jpg	tone is increasingly guilty and desperate as it shd be	
9913	negative	9913.jpg	never replanted the trees they said they would & scrubbed the promise to from website	
9914	negative	9914.jpg	One for the	
9920	negative	9920.jpg	Bill 59 betrays Muslims who chose to live in Quebec because they value free society	
9921	negative	9921.jpg	Another PSA for October 19th	
9922	negative	9922.jpg	One fact: Harper is No. 1 among PMs for lies, propaganda spending and destroying Canada's intl reputation	
9923	negative	9923.jpg	That's rich coming from you. How much do you owe for illegal expenses? Have a nice night.	
9926	negative	9926.jpg	involves shooting over 750 into If it sounds like a bad idea It usually is	
9932	negative	9932.jpg	deteste knowledge logic and reason	
9938	negative	9938.jpg	In Wednesday's Maher Arar gets HIS SHOT AT JUSTICE	
9949	negative	9949.jpg	Me, every time I search	
9994	negative	9994.jpg	Mulcair talks about defeating Bill C51	
10013	negative	10013.jpg	deceives his constituents while promoting a dictator Real bottom feeder	
10031	negative	10031.jpg	If abortion is a settled issue in than why people get upset w/images of abortion?	
10038	negative	10038.jpg	well now you ARE ,you are one clueless CON,Look into social media sometime... its neat	
10043	negative	10043.jpg	I will vote in 2015 because I want to kick Stephen Harper out of office!	
10045	negative	10045.jpg	A Warning To The West: A Voice From Egypt | Should read this Happening here	
10047	negative	10047.jpg	Harper has the worst job creation since the 1940s	
10049	negative	10049.jpg	Troubles facing led to a shortage of good candidates and a surfeit of chumps.	
10050	negative	10050.jpg	Harper didn't balance budget in 9 years, but gives a free pass of wishes and unicorns.	
10060	negative	10060.jpg	corporations are destroying the world fast enough as it is	
10061	negative	10061.jpg	If abortion is a settled issue in then why people get upset with images of abortion?	
10067	negative	10067.jpg	to pristine lakes are just future garbage dumps	
10069	negative	10069.jpg	Harper Conservatives called out for anti-refugee propaganda.	
10081	negative	10081.jpg	Harper Goverment Refugee Policy	
10098	negative	10098.jpg	gutted and stifled time for him to reach the same end.	
10101	negative	10101.jpg	THESE 2 HAPLESS TOOLS SUPPORT SHUTTING DOWN 9 OFFICES	
10106	negative	10106.jpg	A Warning To The West: A Voice From Egypt | Should read this Happening here	
10111	negative	10111.jpg	Main Conservative act re Syria isn't humanitarian or military. It's prevarication.	
10132	negative	10132.jpg	need to take a better look at their leaders.	
10135	negative	10135.jpg	Do we need anymore reasons to rid us of this blight on Canada?	
10141	negative	10141.jpg	Same union that said this?	
10144	negative	10144.jpg	If abortion is a settled issue in then why people get upset with images of abortion	
10145	negative	10145.jpg	HELP US! AN ALIEN WHO FEEDS ON TARSANDS HAS TAKEN OVER & WONT RELINQUISH POWER TIL HE'S DESTOYED IT!	
10237	negative	10237.jpg	If abortion is a settled issue in than why people get upset with images of abortion?	
10241	negative	10241.jpg	The pain of Being forgotten like	
10256	negative	10256.jpg	Remind me to never ever again take rouge... Not any leg room, no plugs, no usb, no service.	
10305	negative	10305.jpg	beats 94-87 at the 0-1 for my man and	
10309	negative	10309.jpg	LMFAO Dearies! wants to build Wall ... Eh!	
10318	negative	10318.jpg	IF YOU'RE FROM BRITISH COLUMBIA	
10346	negative	10346.jpg	If abortion is a settled issue in then why people get upset with images of abortion?	
10357	negative	10357.jpg	The trail is interrupted temporarily by a forest rogue.	
10362	negative	10362.jpg	Do you not see this hashtag at number 2 ????	
10371	negative	10371.jpg	12k jobs growth yet rises to 7%. Frustrating from Globe&Mail	
10377	negative	10377.jpg	RT! SHARE at	
10399	negative	10399.jpg	Girls at kiosk abit snappy. That's rude !!	
10408	negative	10408.jpg	If abortion is a settled issue in than why people get upset with images of abortion?	
10433	negative	10433.jpg	Super long line up at passengers worried about missing their flights. us	
10481	negative	10481.jpg	Felt M2.4 strikes 7 km N of 19 min ago. Please report to:	
10511	negative	10511.jpg	Here's a tip you built frustration not brand waiting 5:30 mins for free	
10534	negative	10534.jpg	Last nights ??	
10540	negative	10540.jpg	On Sunday September 6, join us in saying, We don't want to have War Criminals on Canadian soil	
10541	negative	10541.jpg	If abortion is a settled issue in than why people get upset with images of abortion?	
10603	negative	10603.jpg	Now Nationwide kidnaps Hailey Dunbar-Blanchette after murdering her dad	
10627	negative	10627.jpg	Already an hour late! Sigh. (@ Gate 81 in Richmond, BC)	
10673	negative	10673.jpg	RT! SHARE at	
10680	negative	10680.jpg	IF YOU'RE FROM PRINCE EDWARD ISLAND	
10696	negative	10696.jpg	News for on is missing.	
10713	negative	10713.jpg	Stephen Harper evangelical beliefs behind hostility towards the	
10730	negative	10730.jpg	post So it has begun...calgary should file a class action lawsuit like the one in quebec	
10758	negative	10758.jpg	RT! SHARE at	
10777	negative	10777.jpg	IF YOU'RE FROM NOVA SCOTIA	
10789	negative	10789.jpg	?Aylan Kurdi, his mom brother buried.hecould raiseup in if Immigration not focused on milioner express visa	
10792	negative	10792.jpg	Liars, liars pants on fire, it's 23:40 ... And...	
10811	negative	10811.jpg	If abortion is a settled issue in than why people get upset with images of abortion?	
10812	negative	10812.jpg	Not the smart ones...	
10865	negative	10865.jpg	Constructing wall would cost billions; keep out hundreds	
10867	negative	10867.jpg	If abortion is a settled issue in then why people get upset with images of abortion?	
10889	negative	10889.jpg	& Iraq Now you focus on your 10 year wrecked economy & not so much on your fear campaign?!	
10911	negative	10911.jpg	IF YOU'RE FROM QUEBEC	
10936	negative	10936.jpg	RT! SHARE at	
10955	negative	10955.jpg	leaders and are smart.. while and leaders are dumb?	
10965	negative	10965.jpg	Back to the dorks who hadn't a lot to say about Canada! 5SOS WHATS GOOD?	
10972	negative	10972.jpg	IF YOU'RE FROM NEW BRUNSWICK	
10985	negative	10985.jpg	No business here in the central town square, Anytown, BC, IN	
10995	negative	10995.jpg	It's like summer never happened.	
11038	negative	11038.jpg	IF YOU'RE FROM YUKON	
11042	negative	11042.jpg	First world problem.	
11134	negative	11134.jpg	I think my may have a problem!	
11148	negative	11148.jpg	If abortion is a settled issue in then why people get upset with images of abortion	
11155	negative	11155.jpg	If abortion is a settled issue in than why people get upset with images of abortion?	
11172	negative	11172.jpg	Parents who can't read let their kids...	
11177	negative	11177.jpg	If abortion is a settled issue in than why people get upset with images of abortion?	
11194	negative	11194.jpg	f abortion is a settled issue in then why people get upset with images of abortion	
11209	negative	11209.jpg	Check out KittyPlaysGames and her DXRacer OH/DF51/NW	
11220	negative	11220.jpg	1.5 million have been taken in by pop. of 6 million. taken in 2,500.	
11224	negative	11224.jpg	When 5sos don't even know the maritimes but you're broke af and couldn't afford to go to Toronto	
11232	negative	11232.jpg	IF YOU'RE FROM NUNAVUT	
11292	negative	11292.jpg	Apparently we just punched the Internet in the face.	
11298	negative	11298.jpg	Doesn't really seem like their ""demands"" will be met?	
11364	negative	11364.jpg	from the lake	
11407	negative	11407.jpg	Edmonton city manager ‘failed’ says city councillor:	
11415	negative	11415.jpg	I did this last night no joke. Right before bed ya gotta have a PB&J sandwich	
11443	negative	11443.jpg	The BigBoot will point you to for an late night cabaret stay up late for Big Kids	
11449	negative	11449.jpg	Off to a start this	
11451	negative	11451.jpg	People stop leaving your dogs in the car! There are 3 crammed in the back of this one.	
11471	negative	11471.jpg	Homicide detectives on scene at suspicious death on 95 St. Road blocked off between 117 Ave. & 118 Ave.	
11483	negative	11483.jpg	Pretty things at HQ ?? thanks to for the custom painting!	
11490	negative	11490.jpg	total obstruction of the sidewalk at 124st and 102av.	
11508	negative	11508.jpg	Fog in the river valley. Drive carefully as you enter the bridges via	
11572	negative	11572.jpg	I love Troye. Ok bye.	
11577	negative	11577.jpg	is El Busy!	
11583	negative	11583.jpg	It's mind boggling that some people don't know what an is actually for.	
11648	negative	11648.jpg	The roof on the arena is really coming along	
11669	negative	11669.jpg	So...how's it going so far, kids??	
11670	negative	11670.jpg	How many people actually wanted a sign? Hear you've been putting them up without permission	
11756	negative	11756.jpg	Do you like pretty graphs? Look away. not recovering like it did last time. :(	
11770	negative	11770.jpg	Watching my niece Rian show the boys how to skate evaluations camp.	
11855	negative	11855.jpg	the way they did in this location not a tree left standing	
11894	negative	11894.jpg	Probably bike locked outside my building. Go down 115 St, N of Jasper to view.	
11941	negative	11941.jpg	slow going eastbound on Whyte	
11996	negative	11996.jpg	Ripped my toenail off to get this picture.	
12022	negative	12022.jpg	Is this something that the city may want to look into?	
12042	negative	12042.jpg	How does this happen? 3 cars, 3 different directions! 100Ave & 116st	
12051	negative	12051.jpg	Walking alone at 11pm was a nerve cracking ??	
12061	negative	12061.jpg	tired of the smokey weather and have money to piss away? check out - bottled premium AB air!	
12063	negative	12063.jpg	Light rain and mist is reducing the visibility here	
12113	negative	12113.jpg	Great deals here in	
12131	negative	12131.jpg	Avoid 82 St & 122 Ave as investigate the death of 51-year-old woman in 3-vehicle crash	
12160	negative	12160.jpg	Call us at 780-887-2798 or 780-966-0591 if you see her. Red collar. Lion shave (due to severe matting).	
12167	negative	12167.jpg	Here's some science for ya. Should we be worried or dont bother to waste a breath?	
12198	negative	12198.jpg	How you Sunday looking, mines a little screwed. Stop by Shell Shock for your high Sunday needs	
12212	negative	12212.jpg	What's on the menu this week:	
12218	negative	12218.jpg	Digging in to the face meat.	
12295	negative	12295.jpg	accident WB Stony Plain Rd. Just west of 184st.	
12315	negative	12315.jpg	Wehad the day in in 53 years today. is	
12339	negative	12339.jpg	sell us and say it will	
12357	negative	12357.jpg	Inquest announced into 5 Barton Street jail inmate deaths.	
12358	negative	12358.jpg	360 view of at this years	
12363	negative	12363.jpg	Checking out this gorgeous affordable housing bldg on with	
12370	negative	12370.jpg	17 alligators catch a flight out of Pearson airport Friday	
12383	negative	12383.jpg	It's West Nile Virus season. Advice from expert on how to stay protected.	
12385	negative	12385.jpg	Man robbed at knifepoint near	
12400	negative	12400.jpg	Pedestrian struck in parking lot dies.	
12409	negative	12409.jpg	Suspect in HSR driver stabbing found dead.	
12420	negative	12420.jpg	On the bus shelter on Main and Wellington.	
12465	negative	12465.jpg	People with back injuries treated with opioids off work longer: study.	
12474	negative	12474.jpg	California man arrested at Niagara border on child porn charges.	
12486	negative	12486.jpg	At Barton and Centennial parkway. Taking up a vehicle spot for motorized wheelchair?	
12494	negative	12494.jpg	St. Catharines church volunteer charged with sex assault	
12503	negative	12503.jpg	Pilot dead after small plane crashes in Stoney Creek.	
12508	negative	12508.jpg	Pilot dead after small plane crashes in Stoney Creek soybean field.	
